Company Name,RIC,RIC1(ticker),delisted MM,delisted YY,ISIN,CUSIP,SEDOL
Amlin Ord Shs,AML.L^B16,AML,2,2016,GB0031411001,,
Asset Management Investment Company PLC Common Stock,AMNe.L^G02,AMNe,7,2002,,,
Asset Management Investment Company PLC Common Stock,AMNe.L^F01,AMNe,6,2001,,,
Asset Management Investment Company PLC Common Stock,AMNe.L^B02,AMNe,2,2002,TH0902010014,,
Alumax Inc Common Stock,AMXIq.L^L96,AMXIq,12,1996,CY0100141015,,
Alumax Inc Common Stock,AMXIq.L^H98,AMXIq,8,1998,,,
Amey Common Stock,AMYe.L^J00,AMYe,10,2000,US3474711047,347471104,
Amey Common Stock,AMYe.L^I99,AMYe,9,1999,,,
Geojunxion Ord Shs,AND.L^E98,AND,5,1998,,,
Galleon Holdings Ord Shs,AND.L^L01,AND,12,2001,GB0006739527,,
Galleon Hldgs Common Stock,AND.L^B95,AND,2,1995,CH0011075394,,
Anglian Group Ord Shs,ANG.L^F01,ANG,6,2001,,,
Angling Direct PLC,ANG.L,ANG,0,0,GB00BZ77SW60,,BZ77SW6
Anglo Irish Bank Ord Shs,ANGL.L^D02,ANGL,4,2002,BMG2370T1071,,
Anglo Irish Bank Ord Shs,ANGL.L^A09,ANGL,1,2009,HK0110000632,,
Anglo American Common Stock,ANGL.L^H96,ANGL,8,1996,,,
Abdn Prf Inc Tst Common Stock,ANI.L^D98,ANI,4,1998,BMG2624N1535,,
Australian National Industries Ord Shs,ANI.L^C97,ANI,3,1997,BMG507641022,,
Anglov Min Ltd Common Stock,ANNJ.L^F97,ANNJ,6,1997,,,
African Rainbow Mineral Ord Shs,ANNJ.L^J99,ANNJ,10,1999,GB0030286123,,
Aberdeen New Thai Investment Trust Sub Ord Shs,ANWA.L^D13,ANWA,4,2013,US92259F1012,92259F101,
Aberdeen New Thai Invstment Trst Ord Shs,ANWA.L^K21,ANWA,11,2021,GB0002761020,,
Alpha Omikron Common Stock,AOM.L^D97,AOM,4,1997,IT0003275200,,
ActiveOps PLC,AOM.L,AOM,0,0,US33835G2057,33835G205,BN30342
Amer Power Convers Ord Shs,APCCq.L^B07,APCCq,2,2007,AT0000641352,,
Amer Power Convers Ord Shs,APCCq.L^A00,APCCq,1,2000,IT0000074077,,
Api Group Ord Shs,APIA.L^C15,APIA,3,2015,FR0000120982,,
abrdn Property Income Trust Ltd,APIA.L,APIA,0,0,GB00B1CKQ739,,B1CKQ73
AVANTI PARTNERS Common Stock,APN.L^L01,APN,12,2001,NO0004306408,,
Appian Tech Ord Shs,APN.L^L08,APN,12,2008,ES0184696104,,
All Points North Ord Shs,APNT.L^I12,APNT,9,2012,,,
Allied Ptnrsp Common Stock,APNT.L^A92,APNT,1,1992,DE0006305006,,
Albermarle Prop Common Stock,APP.L^K99,APP,11,1999,BG1100038071,,
African Platinum Ord Shs,APP.L^E07,APP,5,2007,,,
Appreciate Group Ord Shs,APP.L^C23,APP,3,2023,PLDRZPL00032,,
American Port Services Ord Shs,APS.L^D96,APS,4,1996,ES0116920333,,
Alpha Strategic Ord Shs,APS.L^L13,APS,12,2013,GB00B68GQL44,,
American Port Services Ord Shs,APS.L^I98,APS,9,1998,,,
Archipelago Resources Ord Shs,AR.L^K13,AR,11,2013,ZAE000156550,,
ASARCO Inc Common Stock,AR.L^D97,AR,4,1997,NL0000008977,,
Aura Renewable Acquisitions PLC,ARA.L,ARA,0,0,GB00BNZHM998,,BNZHM99
Ardana Ord Shs,ARA.L^J14,ARA,10,2014,PLINTRL00013,,
Aram Resources Common Stock,ARA.L^A01,ARA,1,2001,DE0008027707,,
Arcontech Group PLC,ARC.L,ARC,0,0,IM00B2RDSS92,,B2RDSS9
Atlantic Rich Common Stock,ARC.L^H96,ARC,8,1996,,,
Arena Leisure Ord Shs,ARE.L^D12,ARE,4,2012,IS0000000388,,
Arena Events Group Ord Shs,ARE.L^B22,ARE,2,2022,DE0006335003,,
South Wharf Ord Shs,ARG.L^A02,ARG,1,2002,DE0006632003,,
Argos Ord Shs,ARG.L^H98,ARG,8,1998,,,
Arriva Ord Shs,ARI.L^H10,ARI,8,2010,,,
Active Risk Group Ord Shs,ARI.L^H13,ARI,8,2013,,,
Archial Group Ord Shs,ARL.L^J10,ARL,10,2010,KYG3931Y1061,,
Arlington Group Ord Shs,ARL.L^E08,ARL,5,2008,,,
ARM Holdings Ord Shs,ARM.L^I16,ARM,9,2016,,,
Osmetech Ord Shs,ARM.L^C98,ARM,3,1998,GRS234003002,,
Asia Resource Minerals Ord Shs,ARMA.L^G15,ARMA,7,2015,,,
Armour Group Ord Shs,ARMA.L^B15,ARMA,2,2015,IS0000000396,,
Asia Resource Minerals Ord Shs,ARMS.L^H15,ARMS,8,2015,,,
ARMSTRONG EQUIP STK,ARMS.L^C90,ARMS,3,1990,FR0000184798,,
Ampolex Ltd Common Stock,ARPR.L^A03,ARPR,1,2003,AT0000758305,,
Ashcourt Rowan Ord Shs,ARPR.L^E15,ARPR,5,2015,,,
Artisanal Spirits Company PLC,ART.L,ART,0,0,GB00BLH32M40,,BLH32M4
Artisan (UK) Ord Shs,ART.L^B12,ART,2,2012,NL0012650360,,
Delancey Estates Ord Shs,ART.L^A97,ART,1,1997,FR0000120131,,
ASA Ltd Common Stock,ASA.L^D97,ASA,4,1997,IS0000013647,,
Asa Resource Group Ord Shs,ASA.L^A18,ASA,1,2018,DK0010311471,,
Asa Resource Group Ord Shs,ASA.L^K17,ASA,11,2017,US31787A5074,31787A507,
Ann Street Group Ord Shs,ASG.L^I02,ASG,9,2002,,,
Eclipse Blinds Common Stock,ASG.L^G94,ASG,7,1994,,,
Ashton Mining Common Stock,ASH.L^D97,ASH,4,1997,IS0000000602,,
Ashdene Group Common Stock,ASH.L^G05,ASH,7,2005,,,
Ashley House Ord Shs,ASH.L^L20,ASH,12,2020,GB00B7690L01,,
Ashton Mining Common Stock,ASHq.L^G94,ASHq,7,1994,,,
Ashanti Gold Common Stock,ASHq.L^D04,ASHq,4,2004,DE0007850000,,
Ashland Ord Shs,ASHq.L^A00,ASHq,1,2000,AT0000831706,,
Asia Capital Ord Shs,ASI.L^C07,ASI,3,2007,FR0004254035,,
Asian Tech Trust Common Stock,ASI.L^C03,ASI,3,2003,FR0000125684,,
Avesco Ord Shs,ASO.L^E07,ASO,5,2007,,,
ANGLO SIBERIAN Common Stock,ASO.L^F03,ASO,6,2003,,,
ANGLO SIBERIAN Common Stock,ASOA.L^F03,ASOA,6,2003,,,
Avanta Serviced Office Group Ord Shs,ASOA.L^A15,ASOA,1,2015,SE0000312043,,
Avesoro Resources Ord Shs,ASOA.L^A20,ASOA,1,2020,CH0008175645,,
Aspinalls O/L Common Stock,ASP.L^J03,ASP,10,2003,GB00B09JC675,,
Aspen Group PLC Common Stock,ASP.L^G99,ASP,7,1999,,,
Ascribe Ord Shs,ASP.L^B09,ASP,2,2009,SE0000188500,,
Aseana Properties Ltd,ASPL.L,ASPL,0,0,GB00BQZCCB79,,BQZCCB7
Asda Property Common Stock,ASPL.L^I93,ASPL,9,1993,,,
Atlas Copco Ord Shs Class B,ATCObq.L^K07,ATCObq,11,2007,GB00BYW2KH80,,
Atlas Copco Ord Shs Class B,ATCObq.L^B05,ATCObq,2,2005,SE0000653230,,
Atlas Copco Ord Shs Class B,ATCObq.L^D98,ATCObq,4,1998,AT0000APOST4,,
Amstrad Ord Shs,ATD.L^H97,ATD,8,1997,,,
Bioseek Ord Shs,ATD.L^H12,ATD,8,2012,,,
Armitage Bros Common Stock,ATG.L^E03,ATG,5,2003,,,
Auction Technology Group PLC,ATG.L,ATG,0,0,GG00BMC7TM77,,BMC7TM7
Andrada Mining Ltd,ATM.L,ATM,0,0,VGG2423W1077,,BF012B2
Moneybox Common Stock,ATM.L^I05,ATM,9,2005,,,
Moneybox Ordinary Shares,ATMA.L^I05,ATMA,9,2005,,,
Atlas Mara Ord Shs,ATMA.L^K21,ATMA,11,2021,BE0947727377,,
Atmel Ord Shs,ATMLq.L^K07,ATMLq,11,2007,US6963892046,696389204,
Atmel Ord Shs,ATMLq.L^A00,ATMLq,1,2000,SE0014781795,,
Aterian PLC,ATN.L,ATN,0,0,GB00BNG73286,,BNG7328
Atlantic Telecom Common Stock,ATN.L^J01,ATN,10,2001,DE000A2E4TS2,,
Attentiv Sys Grp Common Stock,ATN.L^F05,ATN,6,2005,,,
Full Circle Inds Common Stock,ATR.L^A96,ATR,1,1996,SE0000105199,,
AIM Trust Common Stock,ATR.L^G03,ATR,7,2003,,,
ARTEMIS A RFD,ATSr.L^F04,ATSr,6,2004,,,
Artemis Alpha Ordinary Shares,ATSr.L^G05,ATSr,7,2005,,,
Airbath Group Common Stock,ATU.L^F05,ATU,6,2005,,,
Altek Power Corp Common Stock,ATU.L^D97,ATU,4,1997,SE0000106304,,
Aurrigo International PLC,AURR.L,AURR,0,0,GB00BPJGTF16,,BPJGTF1
Aurora Russia Ord Shs,AURR.L^C16,AURR,3,2016,SE0000483943,,
Felix Resource Ord Shs,AUY.L^J03,AUY,10,2003,GB0009645481,,
Yamana Gold Ord Shs,AUY.L^D23,AUY,4,2023,SE0000454746,,
Avonside Group Ord Shs,AVN.L^F99,AVN,6,1999,,,
Avanti Communications Group Ord Shs,AVN.L^I19,AVN,9,2019,,,
Adv Value Real Common Stock,AVR.L^I03,AVR,9,2003,,,
Avarae Global Coins Ord Shs,AVR.L^J16,AVR,10,2016,HK2388011192,,
AWG Ord Shs,AWG.L^L06,AWG,12,2006,GB00B6774699,,
Appleby Westward Common Stock,AWG.L^I97,AWG,9,1997,,,
AWG RED SHS RFD,AWGr.L^J03,AWGr,10,2003,GB00BLF5GW03,,
AWG Common Stock,AWGr.L^I01,AWGr,9,2001,,,
AWG RFD,AWGr.L^C04,AWGr,3,2004,SE0012040459,,
AWG Common Stock,AWGr.L^I02,AWGr,9,2002,,,
AWG Common Stock,AWGr.L^I04,AWGr,9,2004,,,
Axa Ord Shs,AXAFq.L^C99,AXAFq,3,1999,SE0000224578,,
Axa Ord Shs,AXAFq.L^K07,AXAFq,11,2007,ES0125220311,,
American Express Ord Shs,AXPq.L^A00,AXPq,1,2000,SE0000394165,,
American Express Ord Shs,AXPq.L^J07,AXPq,10,2007,GB0033832147,,
Azlan Group Common Stock,AZLn.L^A97,AZLn,1,1997,SE0000101362,,
Azlan Group Common Stock,AZLn.L^K97,AZLn,11,1997,GB0009841718,,
Aztec Resources Ord Shs,AZRq.L^A07,AZRq,1,2007,SE0000362675,,
Aztar Corp Ord Shs,AZRq.L^K97,AZRq,11,1997,FR0010298901,,
Babcock International Group PLC,BAB.L,BAB,0,0,GB00B1P6ZR11,,B1P6ZR1
British Airways Ord Shs,BAB.L^G93,BAB,7,1993,,,
BlueCrest AllBlue C $ Closed Fund Ord Shs,BABScu.L^H10,BABScu,8,2010,,,
Bluecrest Allblue USD Fund Ord Shs,BABScu.L^I08,BABScu,9,2008,,,
Boosey & Hawkes Common Stock,BAKS.L^L03,BAKS,12,2003,HK0014000126,,
Boosey & Hawkes Common Stock,BAKS.L^F98,BAKS,6,1998,,,
Baobab Resources Ord Shs,BAO.L^E15,BAO,5,2015,,,
Barcom PLC Common Stock,BAO.L^F98,BAO,6,1998,,,
BASF N Ord Shs,BASFq.L^B98,BASFq,2,1998,FO000A0DN9X4,,
BASF N Ord Shs,BASFq.L^D01,BASFq,4,2001,SE0010520155,,
BASF N Ord Shs,BASFq.L^K07,BASFq,11,2007,CNE1000001T8,,
Brit Am Tobacco Common Stock,BATS.L^I98,BATS,9,1998,,,
British American Tobacco PLC,BATS.L,BATS,0,0,GB0009633180,,0963318
Baxter International Ord Shs,BAXq.L^L03,BAXq,12,2003,IT0003506190,,
Baxter International Ord Shs,BAXq.L^A00,BAXq,1,2000,SE0000353898,,
Bay Capital PLC,BAY.L,BAY,0,0,GB00BLGYDT21,,BLGYDT2
British Airways Ord Shs,BAY.L^A11,BAY,1,2011,SE0000418402,,
Bayer Ord Shs,BAYGq.L^K07,BAYGq,11,2007,FR0000131104,,
Bayer Ord Shs,BAYGq.L^B98,BAYGq,2,1998,SE0000375545,,
Bigblu Broadband PLC,BBB.L,BBB,0,0,GG00BNDVLS54,,BNDVLS5
Tarsus Group Ord Shs,BBB.L^F98,BBB,6,1998,,,
Berkeley Berry Birch Ord Shs,BBB.L^J14,BBB,10,2014,GB00BMTVFX53,,
Bed Bath and Beyond Ord Shs,BBBYq.L^K07,BBBYq,11,2007,GB0030488034,,
Bed Bath and Beyond Ord Shs,BBBYq.L^A00,BBBYq,1,2000,SE0012454072,,
Berkeley Berry Birch Ord Shs,BBH.L^A02,BBH,1,2002,SE0010769182,,
Bellevue Healthcare Trust PLC,BBH.L,BBH,0,0,GB00BD70S874,,BD70S87
Barbour Index Common Stock,BBR.L^F99,BBR,6,1999,,,
Blooms of Bress Ord Shs,BBR.L^D07,BBR,4,2007,DE0008585498,,
Bca Marketplace Ord Shs,BCA.L^K19,BCA,11,2019,CH0012005267,,
Bucknall Austin Ord Shs,BCA.L^K98,BCA,11,1998,GB00BSZM1369,,
Envesta Telecom Ord Shs,BCK.L^H00,BCK,8,2000,,,
Buckingham Intl Common Stock,BCK.L^D95,BCK,4,1995,SE0000366098,,
Banner Chemicals Common Stock,BCL.L^J99,BCL,10,1999,GB0030323231,,
Bruntcliffe Aggr Common Stock,BCL.L^B98,BCL,2,1998,SE0000375115,,
BC Income and Growth Fund LTD Common Stock,BCN.L^J02,BCN,10,2002,QQ0031945918,,
Beacon Investment Trust PLC Common Stock,BCN.L^L99,BCN,12,1999,GB0009019216,,
Baron Corp Common Stock,BCP.L^J01,BCP,10,2001,GRS343313003,,
Betterware PLC Common Stock,BCP.L^C98,BCP,3,1998,SE0000188930,,
Brunswick Ord Shs,BCq.L^A00,BCq,1,2000,SE0000123085,,
Brunswick Ord Shs,BCq.L^E07,BCq,5,2007,,,
Capitalia Ord Shs,BDRIq.L^G02,BDRIq,7,2002,,,
Capitalia Ord Shs,BDRIq.L^G98,BDRIq,7,1998,,,
Baronsmead VCT Ord Shs,BDVc.L^D07,BDVc,4,2007,SE0007100607,,
Baronsmead VCT Common Stock,BDVc.L^J04,BDVc,10,2004,GB0031461832,,
Brazilian Dia Common Stock,BDYxq.L^D04,BDYxq,4,2004,NL0015001FS8,,
Brazilian Dia Ordinary Shares,BDYxq.L^F05,BDYxq,6,2005,,,
Utility Cable Common Stock,BEG.L^B94,BEG,2,1994,SE0001131269,,
Begbies Traynor Group PLC,BEG.L,BEG,0,0,GB00BF5G6K95,,BF5G6K9
Bakery Services Ord Shs,BEH.L^G09,BEH,7,2009,,,
Blenheim Common Stock,BEH.L^C97,BEH,3,1997,BE0974290224,,
Bellwinch PLC Common Stock,BEL.L^I98,BEL,9,1998,,,
Bell Group Ord Shs,BEL.L^G04,BEL,7,2004,,,
Franklin Resources Ord Shs,BENq.L^K95,BENq,11,1995,HU0000170246,,
Franklin Resources Ord Shs,BENq.L^K97,BENq,11,1997,PLKMPTR00012,,
Franklin Resources Ord Shs,BENq.L^E08,BENq,5,2008,,,
BSoft Ord Shs,BFB.L^I03,BFB,9,2003,,,
Break For The Border Ord Shs,BFB.L^I99,BFB,9,1999,,,
Beaufort International Group Ord Shs,BFG.L^K06,BFG,11,2006,VGG1195V1076,,
Bennett & Fountain Group Ord Shs,BFG.L^E94,BFG,5,1994,,,
BFS Income & Growth Trust PLC Common Stock,BFSe.L^I01,BFSe,9,2001,,,
BFS Income & Growth Trust PLC Common Stock,BFSe.L^F00,BFSe,6,2000,,,
Biogen Inc Common Stock,BGENq.L^K03,BGENq,11,2003,FR0013399474,,
Biogen Ord Shs,BGENq.L^K07,BGENq,11,2007,GB0001572964,,
Beeson Gregory Common Stock,BGG.L^H02,BGG,8,2002,,,
Sanctuary Group Ord Shs,BGG.L^A98,BGG,1,1998,AT0000837307,,
Bango PLC,BGO.L,BGO,0,0,GB00B0BDCB21,,B0BDCB2
Signature Restnt Common Stock,BGO.L^K01,BGO,11,2001,GB0002067238,,
Britton Group Common Stock,BGP.L^C98,BGP,3,1998,US98880R2085,98880R208,
Bioglan Pharma Ord Shs,BGP.L^H02,BGP,8,2002,,,
BCH Group Ord Shs,BGR.L^C98,BGR,3,1998,LV0000100659,,
Fish Plc Common Stock,BGR.L^L00,BGR,12,2000,US1567791009,156779100,
Firstgroup Common Stock,BGR.L^F95,BGR,6,1995,,,
British Energy Ord Shs,BGY.L^B09,BGY,2,2009,AT0000908504,,
British Energy Ord Shs,BGY.L^J04,BGY,10,2004,JP3672400003,,
BHP Gold Mines Common Stock,BHGA.L^L90,BHGA,12,1990,US0378331005,037833100,
Belhaven Group Cash Ord Shs,BHGA.L^J05,BHGA,10,2005,,,
Bradda Head Lithium Limited,BHL.L,BHL,0,0,GB00BMC2XX17,,BMC2XX1
Brands Hatch Common Stock,BHL.L^B00,BHL,2,2000,DE000A1KRCK4,,
Biffa Ord Shs,BIFF.L^D08,BIFF,4,2008,FR0010400143,,
Biffa Ord Shs,BIFF.L^A23,BIFF,1,2023,PLLCCRP00017,,
Boston International Holdings PLC,BIH.L,BIH,0,0,GB00BD3V4641,,BD3V464
Brooke Indu Common Stock,BIH.L^G02,BIH,7,2002,,,
Biofocus Common Stock,BIO.L^K05,BIO,11,2005,US2855121099,285512109,
Biota Holdings Ord Shs,BIO.L^D97,BIO,4,1997,BG11TUDOAT17,,
Bella Media Ord Shs,BLLA.L^G09,BLLA,7,2009,,,
Bell Group Common Stock,BLLA.L^H90,BLLA,8,1990,,,
Baltimore Tech Ordinary Shares,BLM.L^B05,BLM,2,2005,US48205A1097,48205A109,
Bltchley Motor Common Stock,BLM.L^C95,BLM,3,1995,US0378331005,037833100,
Baltimore Capital Ord shs,BLM.L^H06,BLM,8,2006,,,
British Land Common Stock,BLNDe.L^A98,BLNDe,1,1998,DK0015216675,,
British Land Ord Shs,BLNDe.L^L06,BLNDe,12,2006,CH0001307757,,
British Land Common Stock,BLNDr.L^G97,BLNDr,7,1997,,,
British Land Common Stock,BLNDr.L^G94,BLNDr,7,1994,,,
British Land Common Stock,BLNDr.L^J98,BLNDr,10,1998,NL0000009827,,
Coe Group Ord Shs,BLP.L^B96,BLP,2,1996,US74915M1009,74915M100,
Blue Planet Investment Trust PLC,BLP.L^B23,BLP,2,2023,US47233W1099,47233W109,
Bullers PLC Common Stock,BLS.L^D96,BLS,4,1996,BG1100017067,,
Capital Management and Investment Ord Shs,BLS.L^B00,BLS,2,2000,US53071M8560,53071M856,
Block Shield Ord Shs,BLS.L^E09,BLS,5,2009,,,
Bimec Industries Ord Shs,BMC.L^D94,BMC,4,1994,BG1100041083,,
Birmingham City Ord Shs,BMC.L^K09,BMC,11,2009,US03822W4069,03822W406,
Biomet Ord Shs,BMETq.L^J07,BMETq,10,2007,JP3402600005,,
Biomet Ord Shs,BMETq.L^A00,BMETq,1,2000,BG1100114070,,
BDI Mining Ord Shs,BMGq.L^F07,BMGq,6,2007,,,
Battle Mtn Gold Common Stock,BMGq.L^A00,BMGq,1,2000,PTBRI0AM0000,,
Host Europe Common Stock,BML.L^I99,BML,9,1999,,,
Bramlin Ord Shs,BML.L^L08,BML,12,2008,GB00B07YXJ41,,
BI Group PLC Common Stock,BMV.L^F96,BMV,6,1996,,,
Bluebird Merchant Ventures Ltd,BMV.L,BMV,0,0,GB00BYX3WZ24,,BYX3WZ2
BMW Ord Shs,BMWGq.L^K07,BMWGq,11,2007,GB0033739474,,
BMW Ord Shs,BMWGq.L^F98,BMWGq,6,1998,,,
Burtonwood Common Stock,BND.L^B05,BND,2,2005,LU0338952244,,
Bandt PLC Common Stock,BND.L^K99,BND,11,1999,US1248451080,124845108,
BNP Paribas Ord Shs,BNPPq.L^K07,BNPPq,11,2007,GB00B3T69350,,
BNP Paribas Ord Shs,BNPPq.L^F98,BNPPq,6,1998,,,
Fastrack Group Common Stock,BNT.L^I95,BNT,9,1995,,,
Basepoint Ord Shs,BNT.L^H06,BNT,8,2006,,,
BOC Group Assd Cash Ord Shs,BOCA.L^B07,BOCA,2,2007,BG11ZKKOAT12,,
Boundary Capital Ord Shs,BOCA.L^I10,BOCA,9,2010,,,
Booker Group Ord Shs,BOK.L^C18,BOK,3,2018,NL0013267909,,
Booker PLC Common Stock,BOK.L^H00,BOK,8,2000,,,
Bos Global Holdings Ord Shs,BOSB.L^C18,BOSB,3,2018,BG11MEKABT10,,
Body Shop Intl Ord Shs,BOSB.L^G06,BOSB,7,2006,,,
Bouygues Ord Shs,BOUYq.L^F98,BOUYq,6,1998,,,
Bouygues Ord Shs,BOUYq.L^K07,BOUYq,11,2007,HK0293001514,,
Hollywood Bowl Group PLC,BOWL.L,BOWL,0,0,GB00BJ5JNL69,,BJ5JNL6
DEAN & BOWES STK,BOWL.L^F92,BOWL,6,1992,,,
Bowater Ord Shs,BOWq.L^A00,BOWq,1,2000,PLKCSTL00010,,
Bowater Ord Shs,BOWq.L^B06,BOWq,2,2006,PLELTBD00017,,
BP PLC,BP.L,BP,0,0,GB0005746358,,0574635
BP Ord Shs,BP.L^A99,BP,1,1999,PLPTRLI00018,,
Bpt Plc Stk,BPT.L^J01,BPT,10,2001,GB0009474205,,
BPT PLC Common Stock,BPT.L^G01,BPT,7,2001,,,
Burndene Inv Common Stock,BRDA.L^D04,BRDA,4,2004,ROSPCUACNOR2,,
Bridge Energy (Assd Spike Exp Cash) Ord Shs,BRDA.L^L13,BRDA,12,2013,GB0002007697,,
Braemar Group Ord Shs,BRGL.L^H10,BRGL,8,2010,,,
Brooks Service Common Stock,BRGL.L^B01,BRGL,2,2001,CH0043238366,,
Borland Software Ord Shs,BRI.L^A97,BRI,1,1997,FR0000050916,,
Britannic Smaller Ord Shs,BRI.L^D05,BRI,4,2005,KYG8549P1081,,
Brake Brothers Common Stock,BRK.L^L02,BRK,12,2002,QQ0031775695,,
Brooks Macdonald Group PLC,BRK.L,BRK,0,0,GB00B0744B38,,B0744B3
Brightstone Prop Common Stock,BRP.L^J96,BRP,10,1996,GB0000020841,,
Black Raven Ord Shs,BRP.L^E09,BRP,5,2009,,,
Braemore Res Ord Shs,BRR.L^K09,BRR,11,2009,FR0004529147,,
Barrasford Hlgds Common Stock,BRR.L^J98,BRR,10,1998,US9497401045,949740104,
Burn Stewart Ord Shs,BRS.L^A03,BRS,1,2003,NO0005620856,,
Beacon Rise Holdings PLC,BRS.L,BRS,0,0,VGG4256S1048,,BMDHNP7
Corus Group Ord Shs,BS.L^J99,BS,10,1999,GB00BQNLM056,,
Base Group Ord Shs,BS.L^E07,BS,5,2007,,,
Britax International Ord Shs,BSGL.L^I93,BSGL,9,1993,,,
Business Systems Ord Shs,BSGL.L^G09,BSGL,7,2009,,,
Bioscience Investment Ord Shs,BSI.L^D05,BSI,4,2005,FR0010372581,,
Baring Stratton Investment Trust PLC Common Stock,BSI.L^B98,BSI,2,1998,JE00BJT32513,,
SLG Realisations Common Stock,BSN.L^G01,BSN,7,2001,,,
Biocare Solutions Ord Shs,BSN.L^L08,BSN,12,2008,BZP212411151,,
BETonSPORTS Ord Shs,BSS.L^A07,BSS,1,2007,IT0001119087,,
BMSS PLC Common Stock,BSS.L^A96,BSS,1,1996,DE0006011505,,
Big Sofa Technologies Group Ord Shs,BST.L^D20,BST,4,2020,SE0011090000,,
Corus Group Ord Shs,BST.L^G93,BST,7,1993,,,
BTG Ord Shs,BTG.L^H19,BTG,8,2019,,,
Brooke Indu Common Stock,BTG.L^K96,BTG,11,1996,,,
Brit Glb Income Common Stock,BTG.L^K05,BTG,11,2005,GB0004850722,,
BTP PLC Common Stock,BTP.L^D00,BTP,4,2000,SI0031101296,,
BNS Telecom Grp Ord Shs,BTP.L^F09,BTP,6,2009,,,
Beattie James Common Stock,BTTA.L^F95,BTTA,6,1995,,,
James Beattie Ordinary Shares,BTTA.L^H05,BTTA,8,2005,,,
Betex Group Ord Shs,BTX.L^J07,BTX,10,2007,JP3443600006,,
Britax International Ord Shs,BTX.L^J01,BTX,10,2001,US6295791031,629579103,
BT Group Ord Shs,BTY.L^G93,BTY,7,1993,,,
Ballynatray Hldg Common Stock,BTY.L^A97,BTY,1,1997,IT0003826473,,
Anheuser Busch Ord Shs,BUDq.L^D08,BUDq,4,2008,FR0010613471,,
Anheuser Busch Ord Shs,BUDq.L^A00,BUDq,1,2000,IT0004370448,,
Bulgari Ord Shs,BULGq.L^K07,BULGq,11,2007,SE0017486897,,
Bulgari Ord Shs,BULGq.L^F99,BULGq,6,1999,,,
Burnfield PLC Common Stock,BUR.L^C97,BUR,3,1997,PLCRMNG00029,,
Burren Energy Ord Shs,BUR.L^B08,BUR,2,2008,BE0974258874,,
Brent Walker Common Stock,BWL.L^J97,BWL,10,1997,IT0004441603,,
Bridgewell Group Ord Shs,BWL.L^H07,BWL,8,2007,,,
BEAZER STK,BZR.L^D92,BZR,4,1992,CY0001350418,,
Beazer Group Common Stock,BZR.L^D01,BZR,4,2001,SI0031115767,,
Cloudcall Group Ord Shs,CALL.L^A22,CALL,1,2022,GB0000282623,,
CALA PLC Common Stock,CALL.L^H93,CALL,8,1993,,,
Camellia Investments Ord Shs,CAML.L^A03,CAML,1,2003,DE000A1K0300,,
Central Asia Metals PLC,CAML.L,CAML,0,0,GB00B67KBV28,,B67KBV2
Central African Gold Ord Shs,CAN.L^L10,CAN,12,2010,GB00B297TG43,,
Zyzygy Ord Shs,CAN.L^E02,CAN,5,2002,,,
Carrefour Ord Shs,CARRq.L^B98,CARRq,2,1998,DE000A1KREX3,,
Carrefour Ord Shs,CARRq.L^K07,CARRq,11,2007,DE0005190003,,
Big River Gold Ord Shs,CAS.L^C19,CAS,3,2019,PLPGO0000014,,
Collective Asset Common Stock,CAS.L^F05,CAS,6,2005,,,
Casino Guichard Perrachon Ord Shs,CASPq.L^K07,CASPq,11,2007,NL0015001FS8,,
Casino Guichard Perrachon Ord Shs,CASPq.L^A98,CASPq,1,1998,BG1100008108,,
Chrysalis A VCT Common Stock,CAV.L^D05,CAV,4,2005,GRS201003019,,
Chelsea Village Common Stock,CAV.L^H03,CAV,8,2003,,,
Chelsea Village Common Stock,CAVA.L^H03,CAVA,8,2003,,,
Chrysalis A VCT Ordinary Shares,CAVA.L^C05,CAVA,3,2005,DE000A1RFGW0,,
Cie Bancaire Common Stock,CBCPq.L^H97,CBCPq,8,1997,,,
Cie Bancaire Common Stock,CBCPq.L^B98,CBCPq,2,1998,CH0582581713,,
Cambridge Isotop Common Stock,CBI.L^J95,CBI,10,1995,IE0002324618,,
China Biodiesel International Holding Ord Shs,CBI.L^G10,CBI,7,2010,,,
Commerzbank Ord Shs,CBKGq.L^K07,CBKGq,11,2007,DE0007100000,,
Commerzbank Ord Shs,CBKGq.L^J96,CBKGq,10,1996,SE0000427361,,
Cashbox Ord Shs,CBOX.L^E11,CBOX,5,2011,,,
Cake Box Holdings PLC,CBOX.L,CBOX,0,0,GB00BF3TBT48,,BF3TBT4
Curtis Banks Group PLC,CBP.L,CBP,0,0,GB00BTFR4F17,,BTFR4F1
C&B Publishing Common Stock,CBP.L^F01,CBP,6,2001,,,
CBS Inc Common Stock,CBS.L^I95,CBS,9,1995,,,
Fastrack Group Common Stock,CBS.L^G98,CBS,7,1998,,,
Comp. Business Common Stock,CBS.L^A03,CBS,1,2003,CH0018206117,,
Cubus Lux Ord Shs,CBX.L^D12,CBX,4,2012,ES0105019006,,
Cellular Goods PLC,CBX.L,CBX,0,0,GB00BLKGVD49,,BLKGVD4
Coca Cola Hellenic Bottling Ord Shs,CCB.L^D13,CCB,4,2013,NL0011794037,,
Coca-Cola Bev. Common Stock,CCB.L^H00,CCB,8,2000,,,
Computacenter PLC,CCC.L,CCC,0,0,GB0003010609,,0301060
